country_code,year,poor,population,region_name,country_name,effective_headcount
KIR,2003,32378.2,89000,East Asia & Pacific,Kiribati,0.3638
KNA,2003,390.583021787277,47000,Other High Income Countries,St. Kitts and Nevis,0.00831027705930377
KOR,2003,361987.5,48265000,Other High Income Countries,"Korea, Rep.",0.0075
KWT,2003,18024.9909416299,2169000,Other High Income Countries,Kuwait,0.00831027705930377
LAO,2003,3619746,5580000,East Asia & Pacific,Lao PDR,0.6487
LBN,2003,2591.4,3702000,Middle East & North Africa,Lebanon,7e-04
LBR,2003,2653502.1,3117000,Sub-Saharan Africa,Liberia,0.8513
LBY,2003,1032051.59923243,5616000,Middle East & North Africa,Libya,0.183769871658195
LCA,2003,102347.7,161000,Latin America & Caribbean,St. Lucia,0.6357
LIE,2003,282.549420016328,34000,Other High Income Countries,Liechtenstein,0.00831027705930377
LKA,2003,7637962.5,19215000,South Asia,Sri Lanka,0.3975
LSO,2003,1594241.6,1918000,Sub-Saharan Africa,Lesotho,0.8312
LTU,2003,63177.5,3415000,Europe & Central Asia,Lithuania,0.0185
LUX,2003,358.4,448000,Other High Income Countries,Luxembourg,8e-04
LVA,2003,77909,2305000,Europe & Central Asia,Latvia,0.0338
MAC,2003,3822.72744727973,460000,Other High Income Countries,"Macao SAR, China",0.00831027705930377
MAR,2003,8275741.2,29844000,Middle East & North Africa,Morocco,0.2773
MCO,2003,274.239142957024,33000,Other High Income Countries,Monaco,0.00831027705930377
MDA,2003,1157312.8,4172000,Europe & Central Asia,Moldova,0.2774
MDG,2003,15431874.9,17279000,Sub-Saharan Africa,Madagascar,0.8931
MDV,2003,62574.4,302000,South Asia,Maldives,0.2072
MEX,2003,20420405.3,105641000,Latin America & Caribbean,Mexico,0.1933
MHL,2003,8082.5,53000,East Asia & Pacific,Marshall Islands,0.1525
MKD,2003,174299.7,2053000,Europe & Central Asia,North Macedonia,0.0849
MLI,2003,9327885,12005000,Sub-Saharan Africa,Mali,0.777
MLT,2003,2383.6,404000,Other High Income Countries,Malta,0.0059
MMR,2003,36880800,47625000,East Asia & Pacific,Myanmar,0.7744
MNE,2003,10376.6,614000,Europe & Central Asia,Montenegro,0.0169
MNG,2003,857236.8,2469000,East Asia & Pacific,Mongolia,0.3472
MNP,2003,556.788562973352,67000,Other High Income Countries,Northern Mariana Islands,0.00831027705930377
MOZ,2003,18219555.6,19716000,Sub-Saharan Africa,Mozambique,0.9241
MRT,2003,1479682.8,2957000,Sub-Saharan Africa,Mauritania,0.5004
MUS,2003,56823,1209000,Sub-Saharan Africa,Mauritius,0.047
MWI,2003,10873831.8,12337000,Sub-Saharan Africa,Malawi,0.8814
MYS,2003,2034291.2,24688000,East Asia & Pacific,Malaysia,0.0824
NAM,2003,1225979,1987000,Sub-Saharan Africa,Namibia,0.617
NCL,2003,1869.81233834335,225000,Other High Income Countries,New Caledonia,0.00831027705930377
NER,2003,11825435.1,12657000,Sub-Saharan Africa,Niger,0.9343
NGA,2003,100893358.5,131973000,Sub-Saharan Africa,Nigeria,0.7645
NIC,2003,2399853.9,5241000,Latin America & Caribbean,Nicaragua,0.4579
NLD,2003,71284.4,16201000,Other High Income Countries,Netherlands,0.0044
NOR,2003,10511,4570000,Other High Income Countries,Norway,0.0023
NPL,2003,17811805,24950000,South Asia,Nepal,0.7139
NZL,2003,33423.9343325198,4022000,Other High Income Countries,New Zealand,0.00831027705930377
OMN,2003,19828.3210634988,2386000,Other High Income Countries,Oman,0.00831027705930377
PAK,2003,106641566,147703000,South Asia,Pakistan,0.722
PAN,2003,601366.6,3209000,Latin America & Caribbean,Panama,0.1874
PER,2003,8709055.4,26938000,Latin America & Caribbean,Peru,0.3233
PHL,2003,34317125.6,83032000,East Asia & Pacific,Philippines,0.4133
PLW,2003,11395.984050325,20000,East Asia & Pacific,Palau,0.569799202516249
PNG,2003,4616448,6011000,East Asia & Pacific,Papua New Guinea,0.768
POL,2003,495850.2,38438000,Europe & Central Asia,Poland,0.0129
PRI,2003,31471.0192235834,3787000,Other High Income Countries,Puerto Rico,0.00831027705930377
PRK,2003,13411933.6288275,23538000,East Asia & Pacific,"Korea, Dem. People's Rep.",0.569799202516249
PRT,2003,160451.1,10487000,Other High Income Countries,Portugal,0.0153
PRY,2003,1120478.4,5608000,Latin America & Caribbean,Paraguay,0.1998
PSE,2003,169985.4,3441000,Middle East & North Africa,West Bank and Gaza,0.0494
PYF,2003,2069.25898776664,249000,Other High Income Countries,French Polynesia,0.00831027705930377
QAT,2003,5725.7808938603,689000,Other High Income Countries,Qatar,0.00831027705930377
ROU,2003,3956850.9,21729000,Europe & Central Asia,Romania,0.1821
RUS,2003,9340191,144585000,Europe & Central Asia,Russian Federation,0.0646
RWA,2003,7557676,8680000,Sub-Saharan Africa,Rwanda,0.8707
SAU,2003,187454.919626715,22557000,Other High Income Countries,Saudi Arabia,0.00831027705930377
SDN,2003,14782759.2,29436000,Sub-Saharan Africa,Sudan,0.5022
SEN,2003,8154778.2,10671000,Sub-Saharan Africa,Senegal,0.7642
SGP,2003,35310.3672249817,4249000,Other High Income Countries,Singapore,0.00831027705930377
SLB,2003,345307.5,447000,East Asia & Pacific,Solomon Islands,0.7725
SLE,2003,4354682.4,5199000,Sub-Saharan Africa,Sierra Leone,0.8376
SLV,2003,1696958.2,5971000,Latin America & Caribbean,El Salvador,0.2842
SMR,2003,240.998034719809,29000,Other High Income Countries,San Marino,0.00831027705930377
SOM,2003,7521851.04079868,9837000,Sub-Saharan Africa,Somalia,0.764648880837519
SRB,2003,165593.4,9303000,Europe & Central Asia,Serbia,0.0178
STP,2003,81444.4,148000,Sub-Saharan Africa,Sao Tome and Principe,0.5503
SUR,2003,23325.3,489000,Latin America & Caribbean,Suriname,0.0477
SVK,2003,106380,5400000,Europe & Central Asia,Slovak Republic,0.0197
SVN,2003,0,1989000,Europe & Central Asia,Slovenia,0
SWE,2003,48340.8,8952000,Other High Income Countries,Sweden,0.0054
SWZ,2003,811989,1087000,Sub-Saharan Africa,Eswatini,0.747
SXM,2003,265.928865897721,32000,Other High Income Countries,Sint Maarten (Dutch part),0.00831027705930377
SYC,2003,4085,86000,Sub-Saharan Africa,Seychelles,0.0475
SYR,2003,3572021.6,17416000,Middle East & North Africa,Syrian Arab Republic,0.2051
TCA,2003,191.136372363987,23000,Other High Income Countries,Turks and Caicos Islands,0.00831027705930377
TCD,2003,7721836.8,9353000,Sub-Saharan Africa,Chad,0.8256
TGO,2003,4256194.5,5391000,Sub-Saharan Africa,Togo,0.7895
THA,2003,8915045.5,64555000,East Asia & Pacific,Thailand,0.1381
TJK,2003,4784109.8,6577000,Europe & Central Asia,Tajikistan,0.7274
TKM,2003,3000792,4656000,Europe & Central Asia,Turkmenistan,0.6445
TLS,2003,763898.9,961000,East Asia & Pacific,Timor-Leste,0.7949
TON,2003,8560,1e+05,East Asia & Pacific,Tonga,0.0856
TTO,2003,19388.4,1284000,Latin America & Caribbean,Trinidad and Tobago,0.0151
TUN,2003,1594376,9940000,Middle East & North Africa,Tunisia,0.1604
TUR,2003,9681599,66086000,Europe & Central Asia,Turkiye,0.1465
TUV,2003,1758,10000,East Asia & Pacific,Tuvalu,0.1758
TWN,2003,0,22306000,Other High Income Countries,"Taiwan, China",0
TZA,2003,33809304.9,37149000,Sub-Saharan Africa,Tanzania,0.9101
UGA,2003,22585987.5,26625000,Sub-Saharan Africa,Uganda,0.8483
UKR,2003,4967352,47580000,Europe & Central Asia,Ukraine,0.1044
URY,2003,245126.2,3326000,Latin America & Caribbean,Uruguay,0.0737
USA,2003,3625337.5,290027000,Other High Income Countries,United States,0.0125
UZB,2003,24433542.9,25831000,Europe & Central Asia,Uzbekistan,0.9459
VCT,2003,27682.5518292242,108000,Latin America & Caribbean,St. Vincent and the Grenadines,0.256319924344669
VEN,2003,9866436.6,25869000,Latin America & Caribbean,"Venezuela, RB",0.3814
VGB,2003,182.826095304683,22000,Other High Income Countries,British Virgin Islands,0.00831027705930377
VIR,2003,897.509922404807,108000,Other High Income Countries,Virgin Islands (U.S.),0.00831027705930377
VNM,2003,49714998.4,82748000,East Asia & Pacific,Viet Nam,0.6008
VUT,2003,95161.8,199000,East Asia & Pacific,Vanuatu,0.4782
WSM,2003,23033.2,178000,East Asia & Pacific,Samoa,0.1294
YEM,2003,7352743.6,19462000,Middle East & North Africa,"Yemen, Rep.",0.3778
ZAF,2003,26659615.5,47649000,Sub-Saharan Africa,South Africa,0.5595
ZMB,2003,9266668.6,11422000,Sub-Saharan Africa,Zambia,0.8113
ZWE,2003,6045369,12634000,Sub-Saharan Africa,Zimbabwe,0.4785
ABW,2004,765.120622693829,99000,Other High Income Countries,Aruba,0.0077284911383215
AFG,2004,18101369.8182602,24119000,South Asia,Afghanistan,0.750502500860741
AGO,2004,7678055,18865000,Sub-Saharan Africa,Angola,0.407
ALB,2004,259922.2,3098000,Europe & Central Asia,Albania,0.0839
AND,2004,587.365326512434,76000,Other High Income Countries,Andorra,0.0077284911383215
ARE,2004,0,4088000,Other High Income Countries,United Arab Emirates,0
ARG,2004,3396675.2,34802000,Latin America & Caribbean,Argentina,0.0976
ARM,2004,868189.3,3001000,Europe & Central Asia,Armenia,0.2893
ASM,2004,455.980977160969,59000,Other High Income Countries,American Samoa,0.0077284911383215
ATG,2004,680.107220172292,88000,Other High Income Countries,Antigua and Barbuda,0.0077284911383215
AUS,2004,141630.8,19948000,Other High Income Countries,Australia,0.0071
AUT,2004,11503.8,8217000,Other High Income Countries,Austria,0.0014
AZE,2004,87024.7,8449000,Europe & Central Asia,Azerbaijan,0.0103
BDI,2004,6567220.8,7182000,Sub-Saharan Africa,Burundi,0.9144
BEL,2004,13624,10480000,Other High Income Countries,Belgium,0.0013
BEN,2004,6193800,7750000,Sub-Saharan Africa,Benin,0.7992
BFA,2004,10344007.8,13031000,Sub-Saharan Africa,Burkina Faso,0.7938
BGD,2004,95099611,141307000,South Asia,Bangladesh,0.673
BGR,2004,351532.2,7743000,Europe & Central Asia,Bulgaria,0.0454
BHR,2004,6414.64764480685,830000,Other High Income Countries,Bahrain,0.0077284911383215
BHS,2004,2488.57414653952,322000,Other High Income Countries,"Bahamas, The",0.0077284911383215
BIH,2004,27223.2,3781000,Europe & Central Asia,Bosnia and Herzegovina,0.0072
BLR,2004,1027591.2,9676000,Europe & Central Asia,Belarus,0.1062
BLZ,2004,98642.4,276000,Latin America & Caribbean,Belize,0.3574
BMU,2004,502.351923990898,65000,Other High Income Countries,Bermuda,0.0077284911383215
BOL,2004,1892037,8967000,Latin America & Caribbean,Bolivia,0.211
BRA,2004,45094545.8,184738000,Latin America & Caribbean,Brazil,0.2441
BRB,2004,2109.87808076177,273000,Other High Income Countries,Barbados,0.0077284911383215
BRN,2004,2782.25680979574,360000,Other High Income Countries,Brunei Darussalam,0.0077284911383215
BTN,2004,251712,640000,South Asia,Bhutan,0.3933
BWA,2004,874444.9,1829000,Sub-Saharan Africa,Botswana,0.4781
CAF,2004,3411066,4055000,Sub-Saharan Africa,Central African Republic,0.8412
CAN,2004,76680,31950000,Other High Income Countries,Canada,0.0024
CHE,2004,5878.4,7348000,Other High Income Countries,Switzerland,8e-04
CHI,2004,1182.45914416319,153000,Other High Income Countries,Channel Islands,0.0077284911383215
CHL,2004,1969594.2,15974000,Latin America & Caribbean,Chile,0.1233
CHN,2004,711535332,1314008000,East Asia & Pacific,China,0.5415
CIV,2004,11630307.6,17998000,Sub-Saharan Africa,Cote d'Ivoire,0.6462
CMR,2004,9466513.8,16959000,Sub-Saharan Africa,Cameroon,0.5582
COD,2004,51799284.5,53035000,Sub-Saharan Africa,"Congo, Dem. Rep.",0.9767
COG,2004,2665537,3605000,Sub-Saharan Africa,"Congo, Rep.",0.7394
COL,2004,12313056.8,42724000,Latin America & Caribbean,Colombia,0.2882
COM,2004,223173.6,598000,Sub-Saharan Africa,Comoros,0.3732
CPV,2004,177699.6,468000,Sub-Saharan Africa,Cabo Verde,0.3797
CRI,2004,412000.8,4187000,Latin America & Caribbean,Costa Rica,0.0984
CUB,2004,2712811.11351989,11266000,Latin America & Caribbean,Cuba,0.240796299797612
CUW,2004,989.246865705152,128000,Other High Income Countries,Curacao,0.0077284911383215
CYM,2004,363.239083501111,47000,Other High Income Countries,Cayman Islands,0.0077284911383215
CYP,2004,1313,1010000,Other High Income Countries,Cyprus,0.0013
CZE,2004,3072,10240000,Europe & Central Asia,Czechia,3e-04
DEU,2004,0,81716000,Other High Income Countries,Germany,0
DJI,2004,393316,770000,Middle East & North Africa,Djibouti,0.5108
DMA,2004,17096.5372856304,71000,Latin America & Caribbean,Dominica,0.240796299797612
DNK,2004,17829.9,5403000,Other High Income Countries,Denmark,0.0033
DOM,2004,2538826.7,9103000,Latin America & Caribbean,Dominican Republic,0.2789
DZA,2004,4031646.8,32831000,Middle East & North Africa,Algeria,0.1228
ECU,2004,4374214.2,13509000,Latin America & Caribbean,Ecuador,0.3238
EGY,2004,21061730.8,75382000,Middle East & North Africa,"Egypt, Arab Rep.",0.2794
ERI,2004,2887406.30716339,3859000,Sub-Saharan Africa,Eritrea,0.748226563141588
ESP,2004,550557.7,43351000,Other High Income Countries,Spain,0.0127
EST,2004,53878,1364000,Europe & Central Asia,Estonia,0.0395
ETH,2004,60326041.6,74624000,Sub-Saharan Africa,Ethiopia,0.8084
FIN,2004,3669.4,5242000,Other High Income Countries,Finland,7e-04
FJI,2004,89980,818000,East Asia & Pacific,Fiji,0.11
FRA,2004,66974.6,60886000,Other High Income Countries,France,0.0011
FRO,2004,370.967574639432,48000,Other High Income Countries,Faroe Islands,0.0077284911383215
FSM,2004,29671.1,107000,East Asia & Pacific,"Micronesia, Fed. Sts.",0.2773
GAB,2004,294430.5,1365000,Sub-Saharan Africa,Gabon,0.2157
GBR,2004,149710,59884000,Other High Income Countries,United Kingdom,0.0025
GEO,2004,1483978.2,4534000,Europe & Central Asia,Georgia,0.3273
GHA,2004,15383471,20987000,Sub-Saharan Africa,Ghana,0.733
GIB,2004,247.311716426288,32000,Other High Income Countries,Gibraltar,0.0077284911383215
GIN,2004,7403929.1,9491000,Sub-Saharan Africa,Guinea,0.7801
GMB,2004,998731.2,1398000,Sub-Saharan Africa,"Gambia, The",0.7144
GNB,2004,1129815,1350000,Sub-Saharan Africa,Guinea-Bissau,0.8369
GNQ,2004,542464.258277651,725000,Sub-Saharan Africa,Equatorial Guinea,0.748226563141588
GRC,2004,114954,11270000,Other High Income Countries,Greece,0.0102
GRD,2004,3502,103000,Latin America & Caribbean,Grenada,0.034
GRL,2004,440.523994884326,57000,Other High Income Countries,Greenland,0.0077284911383215
GTM,2004,3164698.1,12797000,Latin America & Caribbean,Guatemala,0.2473
GUM,2004,1221.1015998548,158000,Other High Income Countries,Guam,0.0077284911383215
GUY,2004,172508.8,752000,Latin America & Caribbean,Guyana,0.2294
HKG,2004,52576.9252140012,6803000,Other High Income Countries,"Hong Kong SAR, China",0.0077284911383215
HND,2004,3027120.8,7204000,Latin America & Caribbean,Honduras,0.4202
HRV,2004,6576,4384000,Europe & Central Asia,Croatia,0.0015
HTI,2004,7586096.1,9119000,Latin America & Caribbean,Haiti,0.8319
HUN,2004,45517.5,10115000,Europe & Central Asia,Hungary,0.0045
IDN,2004,147026862.5,223615000,East Asia & Pacific,Indonesia,0.6575
IMN,2004,579.636835374113,75000,Other High Income Countries,Isle of Man,0.0077284911383215
IND,2004,877485171.2,1126136000,South Asia,India,0.7792
IRL,2004,4129,4129000,Other High Income Countries,Ireland,0.001
IRN,2004,4525170,69618000,Middle East & North Africa,"Iran, Islamic Rep.",0.065
IRQ,2004,678978.6,26317000,Middle East & North Africa,Iraq,0.0258
ISL,2004,494.7,291000,Other High Income Countries,Iceland,0.0017
ISR,2004,129380,6469000,Other High Income Countries,Israel,0.02
ITA,2004,549853,58495000,Other High Income Countries,Italy,0.0094
JAM,2004,197579.6,2729000,Latin America & Caribbean,Jamaica,0.0724
JOR,2004,100201.6,5536000,Middle East & North Africa,Jordan,0.0181
JPN,2004,1256497.2,128214000,Other High Income Countries,Japan,0.0098
KAZ,2004,3323376,15386000,Europe & Central Asia,Kazakhstan,0.216
KEN,2004,22335760,35075000,Sub-Saharan Africa,Kenya,0.6368
KGZ,2004,2228307.4,5038000,Europe & Central Asia,Kyrgyz Republic,0.4423
KHM,2004,6979147.75686202,13063000,East Asia & Pacific,Cambodia,0.53426837302779
KIR,2004,34326,90000,East Asia & Pacific,Kiribati,0.3814
KNA,2004,370.967574639432,48000,Other High Income Countries,St. Kitts and Nevis,0.0077284911383215
KOR,2004,363735,48498000,Other High Income Countries,"Korea, Rep.",0.0075
KWT,2004,17064.5084334139,2208000,Other High Income Countries,Kuwait,0.0077284911383215
LAO,2004,3596142,5665000,East Asia & Pacific,Lao PDR,0.6348
LBN,2004,2704.8,3864000,Middle East & North Africa,Lebanon,7e-04
LBR,2004,2693778.3,3177000,Sub-Saharan Africa,Liberia,0.8479
LBY,2004,967960.28226627,5705000,Middle East & North Africa,Libya,0.169668761133439
LCA,2004,97540.2,162000,Latin America & Caribbean,St. Lucia,0.6021
LIE,2004,262.768698702931,34000,Other High Income Countries,Liechtenstein,0.0077284911383215
LKA,2004,7239690.1,19373000,South Asia,Sri Lanka,0.3737
LSO,2004,1575008.4,1933000,Sub-Saharan Africa,Lesotho,0.8148
LTU,2004,69986.7,3381000,Europe & Central Asia,Lithuania,0.0207
LUX,2004,90.2,451000,Other High Income Countries,Luxembourg,2e-04
LVA,2004,54696,2279000,Europe & Central Asia,Latvia,0.024
MAC,2004,3640.11932614943,471000,Other High Income Countries,"Macao SAR, China",0.0077284911383215
MAR,2004,7771092.5,30179000,Middle East & North Africa,Morocco,0.2575
MCO,2004,255.04020756461,33000,Other High Income Countries,Monaco,0.0077284911383215
MDA,2004,1196475.2,4166000,Europe & Central Asia,Moldova,0.2872
MDG,2004,15992434.9,17803000,Sub-Saharan Africa,Madagascar,0.8983
MDV,2004,59183.3,311000,South Asia,Maldives,0.1903
MEX,2004,18895317,106995000,Latin America & Caribbean,Mexico,0.1766
MHL,2004,7794.8,52000,East Asia & Pacific,Marshall Islands,0.1499
MKD,2004,91742.2,2057000,Europe & Central Asia,North Macedonia,0.0446
MLI,2004,9784723.2,12392000,Sub-Saharan Africa,Mali,0.7896
MLT,2004,2389.5,405000,Other High Income Countries,Malta,0.0059
MMR,2004,35290389.3,48073000,East Asia & Pacific,Myanmar,0.7341
MNE,2004,9717,615000,Europe & Central Asia,Montenegro,0.0158
MNG,2004,706401.3,2497000,East Asia & Pacific,Mongolia,0.2829
MNP,2004,502.351923990898,65000,Other High Income Countries,Northern Mariana Islands,0.0077284911383215
MOZ,2004,18673740.9,20313000,Sub-Saharan Africa,Mozambique,0.9193
MRT,2004,1520891.4,3043000,Sub-Saharan Africa,Mauritania,0.4998
MUS,2004,47749.5,1215000,Sub-Saharan Africa,Mauritius,0.0393
MWI,2004,11233471.2,12676000,Sub-Saharan Africa,Malawi,0.8862
MYS,2004,1744558.2,25174000,East Asia & Pacific,Malaysia,0.0693
NAM,2004,1196151,2010000,Sub-Saharan Africa,Namibia,0.5951
NCL,2004,1769.82447067562,229000,Other High Income Countries,New Caledonia,0.0077284911383215
NER,2004,12275057.7,13127000,Sub-Saharan Africa,Niger,0.9351
NGA,2004,101396566.6,135394000,Sub-Saharan Africa,Nigeria,0.7489
NIC,2004,2379942,5310000,Latin America & Caribbean,Nicaragua,0.4482
NLD,2004,70034.1,16287000,Other High Income Countries,Netherlands,0.0043
NOR,2004,14253.8,4598000,Other High Income Countries,Norway,0.0031
NPL,2004,17303763.3,25309000,South Asia,Nepal,0.6837
NRU,2004,5156,10000,East Asia & Pacific,Nauru,0.5156
NZL,2004,31539.97233549,4081000,Other High Income Countries,New Zealand,0.0077284911383215
OMN,2004,18896.1608331961,2445000,Other High Income Countries,Oman,0.0077284911383215
PAK,2004,101188458,150780000,South Asia,Pakistan,0.6711
PAN,2004,575344,3269000,Latin America & Caribbean,Panama,0.176
PER,2004,8940089.4,27273000,Latin America & Caribbean,Peru,0.3278
PHL,2004,35310726,84678000,East Asia & Pacific,Philippines,0.417
PLW,2004,10685.3674605558,20000,East Asia & Pacific,Palau,0.53426837302779
PNG,2004,4697908.8,6162000,East Asia & Pacific,Papua New Guinea,0.7624
POL,2004,606656.8,38396000,Europe & Central Asia,Poland,0.0158
PRI,2004,29182.782538302,3776000,Other High Income Countries,Puerto Rico,0.0077284911383215
PRK,2004,12678188.4919495,23730000,East Asia & Pacific,"Korea, Dem. People's Rep.",0.53426837302779
PRT,2004,110544,10528000,Other High Income Countries,Portugal,0.0105
PRY,2004,988503.2,5704000,Latin America & Caribbean,Paraguay,0.1733
PSE,2004,126881,3505000,Middle East & North Africa,West Bank and Gaza,0.0362
PYF,2004,1947.57976685702,252000,Other High Income Countries,French Polynesia,0.0077284911383215
QAT,2004,5865.92477398602,759000,Other High Income Countries,Qatar,0.0077284911383215
ROU,2004,3074700.8,21592000,Europe & Central Asia,Romania,0.1424
RUS,2004,7965633.2,144044000,Europe & Central Asia,Russian Federation,0.0553
RWA,2004,7601997.8,8818000,Sub-Saharan Africa,Rwanda,0.8621
SAU,2004,179525.12065207,23229000,Other High Income Countries,Saudi Arabia,0.0077284911383215
SDN,2004,14839437.6,30186000,Sub-Saharan Africa,Sudan,0.4916
SEN,2004,8043161,10955000,Sub-Saharan Africa,Senegal,0.7342
SGP,2004,33773.506274465,4370000,Other High Income Countries,Singapore,0.0077284911383215
SLB,2004,348197.4,459000,East Asia & Pacific,Solomon Islands,0.7586
SLE,2004,4511936,5440000,Sub-Saharan Africa,Sierra Leone,0.8294
SLV,2004,1445640.9,6001000,Latin America & Caribbean,El Salvador,0.2409
SMR,2004,224.126243011324,29000,Other High Income Countries,San Marino,0.0077284911383215
SOM,2004,7569059.9127403,10116000,Sub-Saharan Africa,Somalia,0.748226563141588
SRB,2004,273111,9258000,Europe & Central Asia,Serbia,0.0295
STP,2004,85728,152000,Sub-Saharan Africa,Sao Tome and Principe,0.564
SUR,2004,21445.5,493000,Latin America & Caribbean,Suriname,0.0435
SVK,2004,46431.4,5399000,Europe & Central Asia,Slovak Republic,0.0086
SVN,2004,3386.4,1992000,Europe & Central Asia,Slovenia,0.0017
SWE,2004,53940,8990000,Other High Income Countries,Sweden,0.006
SWZ,2004,809314.5,1095000,Sub-Saharan Africa,Eswatini,0.7391
SXM,2004,247.311716426288,32000,Other High Income Countries,Sint Maarten (Dutch part),0.0077284911383215
SYC,2004,3704.8,88000,Sub-Saharan Africa,Seychelles,0.0421
SYR,2004,2172454,17807000,Middle East & North Africa,Syrian Arab Republic,0.122
TCA,2004,193.212278458038,25000,Other High Income Countries,Turks and Caicos Islands,0.0077284911383215
TCD,2004,6919346,9710000,Sub-Saharan Africa,Chad,0.7126
TGO,2004,4410288,5535000,Sub-Saharan Africa,Togo,0.7968
THA,2004,7936744.2,65002000,East Asia & Pacific,Thailand,0.1221
TJK,2004,3694956,6712000,Europe & Central Asia,Tajikistan,0.5505
TKM,2004,2967753.6,4704000,Europe & Central Asia,Turkmenistan,0.6309
TLS,2004,790425.6,996000,East Asia & Pacific,Timor-Leste,0.7936
TON,2004,8840,1e+05,East Asia & Pacific,Tonga,0.0884
TTO,2004,15621.1,1291000,Latin America & Caribbean,Trinidad and Tobago,0.0121
TUN,2004,1432431,10017000,Middle East & North Africa,Tunisia,0.143
TUR,2004,6600288,67008000,Europe & Central Asia,Turkiye,0.0985
TUV,2004,1804,10000,East Asia & Pacific,Tuvalu,0.1804
TWN,2004,0,22462000,Other High Income Countries,"Taiwan, China",0
TZA,2004,33958350,38250000,Sub-Saharan Africa,Tanzania,0.8878
UGA,2004,23039413.3,27569000,Sub-Saharan Africa,Uganda,0.8357
UKR,2004,3895320,47216000,Europe & Central Asia,Ukraine,0.0825
URY,2004,211738.8,3324000,Latin America & Caribbean,Uruguay,0.0637
USA,2004,3656737.5,292539000,Other High Income Countries,United States,0.0125
UZB,2004,23138520,26160000,Europe & Central Asia,Uzbekistan,0.8845
VCT,2004,26246.7966779397,109000,Latin America & Caribbean,St. Vincent and the Grenadines,0.240796299797612
VEN,2004,8564173.1,26327000,Latin America & Caribbean,"Venezuela, RB",0.3253
VGB,2004,177.755296181395,23000,Other High Income Countries,British Virgin Islands,0.0077284911383215
VIR,2004,834.677042938722,108000,Other High Income Countries,Virgin Islands (U.S.),0.0077284911383215
VNM,2004,45222059.2,83528000,East Asia & Pacific,Viet Nam,0.5414
VUT,2004,96309,205000,East Asia & Pacific,Vanuatu,0.4698
WSM,2004,21947.4,178000,East Asia & Pacific,Samoa,0.1233
YEM,2004,7898708.2,20017000,Middle East & North Africa,"Yemen, Rep.",0.3946
ZAF,2004,25923113.1,48247000,Sub-Saharan Africa,South Africa,0.5373
ZMB,2004,9323420.4,11732000,Sub-Saharan Africa,Zambia,0.7947
ZWE,2004,6432445.2,12778000,Sub-Saharan Africa,Zimbabwe,0.5034
ABW,2005,786.392601190762,1e+05,Other High Income Countries,Aruba,0.00786392601190761
AFG,2005,18503175.7897037,25071000,South Asia,Afghanistan,0.738031023481462
AGO,2005,7676115.2,19552000,Sub-Saharan Africa,Angola,0.3926
ALB,2005,224459.1,3079000,Europe & Central Asia,Albania,0.0729
AND,2005,621.250154940702,79000,Other High Income Countries,Andorra,0.00786392601190761
ARE,2005,0,4579000,Other High Income Countries,United Arab Emirates,0
ARG,2005,2822964.3,35243000,Latin America & Caribbean,Argentina,0.0801
ARM,2005,577419.7,2981000,Europe & Central Asia,Armenia,0.1937
ASM,2005,463.971634702549,59000,Other High Income Countries,American Samoa,0.00786392601190761
ATG,2005,699.889415059778,89000,Other High Income Countries,Antigua and Barbuda,0.00786392601190761
AUS,2005,141666,20238000,Other High Income Countries,Australia,0.007
AUT,2005,16506,8253000,Other High Income Countries,Austria,0.002
AZE,2005,26467.8,8538000,Europe & Central Asia,Azerbaijan,0.0031
BDI,2005,6776456.7,7423000,Sub-Saharan Africa,Burundi,0.9129
BEL,2005,34805.1,10547000,Other High Income Countries,Belgium,0.0033
BEN,2005,6407151.4,7982000,Sub-Saharan Africa,Benin,0.8027
BFA,2005,10667805.6,13422000,Sub-Saharan Africa,Burkina Faso,0.7948
BGD,2005,93416610.3,143431000,South Asia,Bangladesh,0.6513
BGR,2005,311161.5,7683000,Europe & Central Asia,Bulgaria,0.0405
BHR,2005,6991.03022458587,889000,Other High Income Countries,Bahrain,0.00786392601190761
BHS,2005,2595.09558392951,330000,Other High Income Countries,"Bahamas, The",0.00786392601190761
BIH,2005,25339.4,3782000,Europe & Central Asia,Bosnia and Herzegovina,0.0067
BLR,2005,575395.6,9622000,Europe & Central Asia,Belarus,0.0598
BLZ,2005,103578,283000,Latin America & Caribbean,Belize,0.366
BMU,2005,511.155190773995,65000,Other High Income Countries,Bermuda,0.00786392601190761
BOL,2005,2348119.8,9126000,Latin America & Caribbean,Bolivia,0.2573
BRA,2005,41776173,186918000,Latin America & Caribbean,Brazil,0.2235
BRB,2005,2154.71572726269,274000,Other High Income Countries,Barbados,0.00786392601190761
BRN,2005,2870.33299434628,365000,Other High Income Countries,Brunei Darussalam,0.00786392601190761
BTN,2005,238456,656000,South Asia,Bhutan,0.3635
BWA,2005,850419.2,1856000,Sub-Saharan Africa,Botswana,0.4582
CAF,2005,3451410.1,4127000,Sub-Saharan Africa,Central African Republic,0.8363
CAN,2005,161440,32288000,Other High Income Countries,Canada,0.005
CHE,2005,8151,7410000,Other High Income Countries,Switzerland,0.0011
CHI,2005,1211.04460583377,154000,Other High Income Countries,Channel Islands,0.00786392601190761
CHL,2005,1595323.6,16147000,Latin America & Caribbean,Chile,0.0988
CHN,2005,647595270,1321623000,East Asia & Pacific,China,0.49
