country_code,year,poor,population,region_name,country_name,effective_headcount
CHN,1995,659524086,1239940000,East Asia & Pacific,China,0.5319
CIV,1995,3767573.1,14541000,Sub-Saharan Africa,Cote d'Ivoire,0.2591
CMR,1995,6908185.2,13461000,Sub-Saharan Africa,Cameroon,0.5132
COD,1995,36492170.8,41596000,Sub-Saharan Africa,"Congo, Dem. Rep.",0.8773
COG,1995,1414894.5,2799000,Sub-Saharan Africa,"Congo, Rep.",0.5055
COL,1995,5702416.6,37442000,Latin America & Caribbean,Colombia,0.1523
COM,1995,78349.6,476000,Sub-Saharan Africa,Comoros,0.1646
CPV,1995,131443.1,389000,Sub-Saharan Africa,Cabo Verde,0.3379
CRI,1995,251036.5,3511000,Latin America & Caribbean,Costa Rica,0.0715
CUB,1995,1526590.52845688,10906000,Latin America & Caribbean,Cuba,0.139977125294047
CUW,1995,746.486019170836,144000,Other High Income Countries,Curacao,0.00518393068868636
CYM,1995,165.885782037964,32000,Other High Income Countries,Cayman Islands,0.00518393068868636
CYP,1995,769.5,855000,Other High Income Countries,Cyprus,9e-04
CZE,1995,1035.9,10359000,Europe & Central Asia,Czechia,1e-04
DEU,1995,203102.5,81241000,Other High Income Countries,Germany,0.0025
DJI,1995,119700,630000,Middle East & North Africa,Djibouti,0.19
DMA,1995,9938.37589587733,71000,Latin America & Caribbean,Dominica,0.139977125294047
DNK,1995,0,5233000,Other High Income Countries,Denmark,0
DOM,1995,524884.5,7893000,Latin America & Caribbean,Dominican Republic,0.0665
DZA,1995,1667818.5,28905000,Middle East & North Africa,Algeria,0.0577
ECU,1995,2036498,11441000,Latin America & Caribbean,Ecuador,0.178
EGY,1995,2204539,63715000,Middle East & North Africa,"Egypt, Arab Rep.",0.0346
ERI,1995,1788362.31148954,3090000,Sub-Saharan Africa,Eritrea,0.578758029608266
ESP,1995,590372,39890000,Other High Income Countries,Spain,0.0148
EST,1995,8454.7,1433000,Europe & Central Asia,Estonia,0.0059
ETH,1995,39869871.3,57309000,Sub-Saharan Africa,Ethiopia,0.6957
FIN,1995,0,5120000,Other High Income Countries,Finland,0
FJI,1995,17770.4,776000,East Asia & Pacific,Fiji,0.0229
FRA,1995,145602.5,58241000,Other High Income Countries,France,0.0025
FRO,1995,238.460811679573,46000,Other High Income Countries,Faroe Islands,0.00518393068868636
FSM,1995,9342,108000,East Asia & Pacific,"Micronesia, Fed. Sts.",0.0865
GAB,1995,64074,1086000,Sub-Saharan Africa,Gabon,0.059
GBR,1995,144947.5,57979000,Other High Income Countries,United Kingdom,0.0025
GEO,1995,432222,5020000,Europe & Central Asia,Georgia,0.0861
GHA,1995,10019725.8,16761000,Sub-Saharan Africa,Ghana,0.5978
GIB,1995,155.517920660591,30000,Other High Income Countries,Gibraltar,0.00518393068868636
GIN,1995,3328645.9,7871000,Sub-Saharan Africa,Guinea,0.4229
GMB,1995,795769,1066000,Sub-Saharan Africa,"Gambia, The",0.7465
GNB,1995,479245.5,1137000,Sub-Saharan Africa,Guinea-Bissau,0.4215
GNQ,1995,291694.046922566,504000,Sub-Saharan Africa,Equatorial Guinea,0.578758029608266
GRC,1995,187728.6,10789000,Other High Income Countries,Greece,0.0174
GRD,1995,959.5,101000,Latin America & Caribbean,Grenada,0.0095
GRL,1995,290.300118566436,56000,Other High Income Countries,Greenland,0.00518393068868636
GTM,1995,2178603.7,10409000,Latin America & Caribbean,Guatemala,0.2093
GUM,1995,756.853880548209,146000,Other High Income Countries,Guam,0.00518393068868636
GUY,1995,119096.5,761000,Latin America & Caribbean,Guyana,0.1565
HKG,1995,31829.3344285343,6140000,Other High Income Countries,"Hong Kong SAR, China",0.00518393068868636
HND,1995,1497733,5710000,Latin America & Caribbean,Honduras,0.2623
HRV,1995,23085,4617000,Europe & Central Asia,Croatia,0.005
HTI,1995,5314574.3,7819000,Latin America & Caribbean,Haiti,0.6797
HUN,1995,137655,10350000,Europe & Central Asia,Hungary,0.0133
IDN,1995,107972375.6,196958000,East Asia & Pacific,Indonesia,0.5482
IMN,1995,362.875148208045,70000,Other High Income Countries,Isle of Man,0.00518393068868636
IND,1995,450562575.3,960483000,South Asia,India,0.4691
IRL,1995,6571.8,3651000,Other High Income Countries,Ireland,0.0018
IRN,1995,2877360,60576000,Middle East & North Africa,"Iran, Islamic Rep.",0.0475
IRQ,1995,319286.4,20208000,Middle East & North Africa,Iraq,0.0158
ISL,1995,106.8,267000,Other High Income Countries,Iceland,4e-04
ISR,1995,12268.2,5334000,Other High Income Countries,Israel,0.0023
ITA,1995,423694.4,57256000,Other High Income Countries,Italy,0.0074
JAM,1995,104017,2537000,Latin America & Caribbean,Jamaica,0.041
JOR,1995,22407.7,4573000,Middle East & North Africa,Jordan,0.0049
JPN,1995,606600,126375000,Other High Income Countries,Japan,0.0048
KAZ,1995,1295628,16035000,Europe & Central Asia,Kazakhstan,0.0808
KEN,1995,6899395.8,27346000,Sub-Saharan Africa,Kenya,0.2523
KGZ,1995,1569334.2,4566000,Europe & Central Asia,Kyrgyz Republic,0.3437
KHM,1995,5272348.63134313,10653000,East Asia & Pacific,Cambodia,0.494916796333721
KIR,1995,10803.1,77000,East Asia & Pacific,Kiribati,0.1403
KNA,1995,217.725088924827,42000,Other High Income Countries,St. Kitts and Nevis,0.00518393068868636
KOR,1995,221960.2,45298000,Other High Income Countries,"Korea, Rep.",0.0049
KWT,1995,8351.31233947373,1611000,Other High Income Countries,Kuwait,0.00518393068868636
LAO,1995,1696259.2,4852000,East Asia & Pacific,Lao PDR,0.3496
LBN,1995,0,3033000,Middle East & North Africa,Lebanon,0
LBR,1995,1711464.8,2074000,Sub-Saharan Africa,Liberia,0.8252
LBY,1995,244502.575504672,4949000,Middle East & North Africa,Libya,0.0494044403929424
LCA,1995,56036.4,147000,Latin America & Caribbean,St. Lucia,0.3812
LIE,1995,160.701851349277,31000,Other High Income Countries,Liechtenstein,0.00518393068868636
LKA,1995,2134899,18247000,South Asia,Sri Lanka,0.117
LSO,1995,962404.4,1762000,Sub-Saharan Africa,Lesotho,0.5462
LTU,1995,272675.2,3626000,Europe & Central Asia,Lithuania,0.0752
LUX,1995,0,408000,Other High Income Countries,Luxembourg,0
LVA,1995,752.7,2509000,Europe & Central Asia,Latvia,3e-04
MAC,1995,1995.81331514425,385000,Other High Income Countries,"Macao SAR, China",0.00518393068868636
MAR,1995,2355525,27075000,Middle East & North Africa,Morocco,0.087
MCO,1995,160.701851349277,31000,Other High Income Countries,Monaco,0.00518393068868636
MDA,1995,516341,4339000,Europe & Central Asia,Moldova,0.119
MDG,1995,9710085,13475000,Sub-Saharan Africa,Madagascar,0.7206
MDV,1995,29464,254000,South Asia,Maldives,0.116
MEX,1995,11257306.2,94046000,Latin America & Caribbean,Mexico,0.1197
MHL,1995,1071,51000,East Asia & Pacific,Marshall Islands,0.021
MKD,1995,28951.8,1983000,Europe & Central Asia,North Macedonia,0.0146
MLI,1995,7862653,9605000,Sub-Saharan Africa,Mali,0.8186
MLT,1995,2090,380000,Other High Income Countries,Malta,0.0055
MMR,1995,32649013.8,43238000,East Asia & Pacific,Myanmar,0.7551
MNE,1995,2418,620000,Europe & Central Asia,Montenegro,0.0039
MNG,1995,342631.8,2298000,East Asia & Pacific,Mongolia,0.1491
MNP,1995,290.300118566436,56000,Other High Income Countries,Northern Mariana Islands,0.00518393068868636
MOZ,1995,13294292.4,15759000,Sub-Saharan Africa,Mozambique,0.8436
MRT,1995,737193.6,2327000,Sub-Saharan Africa,Mauritania,0.3168
MUS,1995,15918.9,1129000,Sub-Saharan Africa,Mauritius,0.0141
MWI,1995,6135652.8,9909000,Sub-Saharan Africa,Malawi,0.6192
MYS,1995,508300.8,20496000,East Asia & Pacific,Malaysia,0.0248
NAM,1995,883641.6,1656000,Sub-Saharan Africa,Namibia,0.5336
NCL,1995,990.130761539095,191000,Other High Income Countries,New Caledonia,0.00518393068868636
NER,1995,8089567.2,9477000,Sub-Saharan Africa,Niger,0.8536
NGA,1995,62711767.2,108012000,Sub-Saharan Africa,Nigeria,0.5806
NIC,1995,968058.8,4612000,Latin America & Caribbean,Nicaragua,0.2099
NLD,1995,111369.6,15468000,Other High Income Countries,Netherlands,0.0072
NOR,1995,21398.3,4367000,Other High Income Countries,Norway,0.0049
NPL,1995,11950224.5,21397000,South Asia,Nepal,0.5585
NZL,1995,19050.9452809224,3675000,Other High Income Countries,New Zealand,0.00518393068868636
OMN,1995,11430.5671685534,2205000,Other High Income Countries,Oman,0.00518393068868636
PAK,1995,38789398.2,122829000,South Asia,Pakistan,0.3158
PAN,1995,416206,2740000,Latin America & Caribbean,Panama,0.1519
PER,1995,4021724.7,24039000,Latin America & Caribbean,Peru,0.1673
PHL,1995,16495027,69835000,East Asia & Pacific,Philippines,0.2362
PLW,1995,8413.58553767325,17000,East Asia & Pacific,Palau,0.494916796333721
PNG,1995,2643738.8,4894000,East Asia & Pacific,Papua New Guinea,0.5402
POL,1995,669082.2,38453000,Europe & Central Asia,Poland,0.0174
PRI,1995,19123.520310564,3689000,Other High Income Countries,Puerto Rico,0.00518393068868636
PRK,1995,10820365.9182441,21863000,East Asia & Pacific,"Korea, Dem. People's Rep.",0.494916796333721
PRT,1995,106564.5,10149000,Other High Income Countries,Portugal,0.0105
PRY,1995,590364,4761000,Latin America & Caribbean,Paraguay,0.124
PSE,1995,17802.4,2618000,Middle East & North Africa,West Bank and Gaza,0.0068
PYF,1995,1114.54509806757,215000,Other High Income Countries,French Polynesia,0.00518393068868636
QAT,1995,2664.54037398479,514000,Other High Income Countries,Qatar,0.00518393068868636
ROU,1995,401887.5,22965000,Europe & Central Asia,Romania,0.0175
RUS,1995,6524716,148289000,Europe & Central Asia,Russian Federation,0.044
RWA,1995,4667707.2,5928000,Sub-Saharan Africa,Rwanda,0.7874
SAU,1995,97126.1253832276,18736000,Other High Income Countries,Saudi Arabia,0.00518393068868636
SDN,1995,7710549.7,24103000,Sub-Saharan Africa,Sudan,0.3199
SEN,1995,5149644.8,8746000,Sub-Saharan Africa,Senegal,0.5888
SGP,1995,18034.8948659398,3479000,Other High Income Countries,Singapore,0.00518393068868636
SLB,1995,145764,360000,East Asia & Pacific,Solomon Islands,0.4049
SLE,1995,2958727.5,4275000,Sub-Saharan Africa,Sierra Leone,0.6921
SLV,1995,744018.6,5611000,Latin America & Caribbean,El Salvador,0.1326
SMR,1995,134.782197905845,26000,Other High Income Countries,San Marino,0.00518393068868636
SOM,1995,4459330.61813169,7705000,Sub-Saharan Africa,Somalia,0.578758029608266
SRB,1995,35582.4,9884000,Europe & Central Asia,Serbia,0.0036
STP,1995,25401.6,126000,Sub-Saharan Africa,Sao Tome and Principe,0.2016
SUR,1995,5505.6,444000,Latin America & Caribbean,Suriname,0.0124
SVK,1995,60200,5375000,Europe & Central Asia,Slovak Republic,0.0112
SVN,1995,398.2,1991000,Europe & Central Asia,Slovenia,2e-04
SWE,1995,22090,8836000,Other High Income Countries,Sweden,0.0025
SWZ,1995,788212.2,961000,Sub-Saharan Africa,Eswatini,0.8202
SXM,1995,160.701851349277,31000,Other High Income Countries,Sint Maarten (Dutch part),0.00518393068868636
SYC,1995,92.4,77000,Sub-Saharan Africa,Seychelles,0.0012
SYR,1995,460506.6,14346000,Middle East & North Africa,Syrian Arab Republic,0.0321
TCA,1995,77.7589603302954,15000,Other High Income Countries,Turks and Caicos Islands,0.00518393068868636
TCD,1995,4494000,7e+06,Sub-Saharan Africa,Chad,0.642
TGO,1995,2577649.4,4274000,Sub-Saharan Africa,Togo,0.6031
THA,1995,2141712,59492000,East Asia & Pacific,Thailand,0.036
TJK,1995,3192657,5765000,Europe & Central Asia,Tajikistan,0.5538
TKM,1995,1763572.8,4208000,Europe & Central Asia,Turkmenistan,0.4191
TON,1995,3024,96000,East Asia & Pacific,Tonga,0.0315
TTO,1995,22464.5,1255000,Latin America & Caribbean,Trinidad and Tobago,0.0179
TUN,1995,864007.2,9114000,Middle East & North Africa,Tunisia,0.0948
TUR,1995,1526484.6,58486000,Europe & Central Asia,Turkiye,0.0261
TUV,1995,513.9,9000,East Asia & Pacific,Tuvalu,0.0571
TWN,1995,106140,21228000,Other High Income Countries,"Taiwan, China",0.005
TZA,1995,22887207.9,29961000,Sub-Saharan Africa,Tanzania,0.7639
UGA,1995,13043085,20550000,Sub-Saharan Africa,Uganda,0.6347
UKR,1995,3614326,50906000,Europe & Central Asia,Ukraine,0.071
URY,1995,36765,3225000,Latin America & Caribbean,Uruguay,0.0114
USA,1995,1328290,265658000,Other High Income Countries,United States,0.005
UZB,1995,13758953.4,22863000,Europe & Central Asia,Uzbekistan,0.6018
VCT,1995,15117.5295317571,108000,Latin America & Caribbean,St. Vincent and the Grenadines,0.139977125294047
VEN,1995,2203268.4,22188000,Latin America & Caribbean,"Venezuela, RB",0.0993
VGB,1995,93.3107523963545,18000,Other High Income Countries,British Virgin Islands,0.00518393068868636
VIR,1995,554.680583689441,107000,Other High Income Countries,Virgin Islands (U.S.),0.00518393068868636
VNM,1995,26575326.6,75199000,East Asia & Pacific,Viet Nam,0.3534
VUT,1995,26426.4,168000,East Asia & Pacific,Vanuatu,0.1573
WSM,1995,7695,171000,East Asia & Pacific,Samoa,0.045
YEM,1995,1447740,15320000,Middle East & North Africa,"Yemen, Rep.",0.0945
ZAF,1995,14221535.2,42088000,Sub-Saharan Africa,South Africa,0.3379
ZMB,1995,4806062,9137000,Sub-Saharan Africa,Zambia,0.526
ZWE,1995,1713848,11320000,Sub-Saharan Africa,Zimbabwe,0.1514
ABW,1996,466.991251796876,83000,Other High Income Countries,Aruba,0.00562640062405875
AFG,1996,7549433.3648465,17823000,South Asia,Afghanistan,0.423578149853925
AGO,1996,3275554.2,14682000,Sub-Saharan Africa,Angola,0.2231
ALB,1996,16392.9,3093000,Europe & Central Asia,Albania,0.0053
AND,1996,360.08963993976,64000,Other High Income Countries,Andorra,0.00562640062405875
ARE,1996,0,2571000,Other High Income Countries,United Arab Emirates,0
ARG,1996,1320817.8,31299000,Latin America & Caribbean,Argentina,0.0422
ARM,1996,440352,3168000,Europe & Central Asia,Armenia,0.139
ASM,1996,303.825633699172,54000,Other High Income Countries,American Samoa,0.00562640062405875
ATG,1996,421.980046804406,75000,Other High Income Countries,Antigua and Barbuda,0.00562640062405875
AUS,1996,137032.5,18271000,Other High Income Countries,Australia,0.0075
AUT,1996,0,8018000,Other High Income Countries,Austria,0
AZE,1996,968644.8,7856000,Europe & Central Asia,Azerbaijan,0.1233
BDI,1996,4797158.1,6041000,Sub-Saharan Africa,Burundi,0.7941
BEL,1996,45936,10208000,Other High Income Countries,Belgium,0.0045
BEN,1996,3563161.8,6094000,Sub-Saharan Africa,Benin,0.5847
BFA,1996,8373085.6,10373000,Sub-Saharan Africa,Burkina Faso,0.8072
BGD,1996,40758847,121270000,South Asia,Bangladesh,0.3361
BGR,1996,59702.4,8292000,Europe & Central Asia,Bulgaria,0.0072
BHR,1996,3252.05956070596,578000,Other High Income Countries,Bahrain,0.00562640062405875
BHS,1996,1592.27137660863,283000,Other High Income Countries,"Bahamas, The",0.00562640062405875
BIH,1996,32138.5,3781000,Europe & Central Asia,Bosnia and Herzegovina,0.0085
BLR,1996,116253.5,10109000,Europe & Central Asia,Belarus,0.0115
BLZ,1996,38948,214000,Latin America & Caribbean,Belize,0.182
BMU,1996,354.463239315701,63000,Other High Income Countries,Bermuda,0.00562640062405875
BOL,1996,1213884.1,7717000,Latin America & Caribbean,Bolivia,0.1573
BRA,1996,26386240,164914000,Latin America & Caribbean,Brazil,0.16
BRB,1996,1496.62256599963,266000,Other High Income Countries,Barbados,0.00562640062405875
BRN,1996,1716.05219033792,305000,Other High Income Countries,Brunei Darussalam,0.00562640062405875
BTN,1996,125338.5,519000,South Asia,Bhutan,0.2415
BWA,1996,396348.4,1604000,Sub-Saharan Africa,Botswana,0.2471
CAF,1996,2680080,3436000,Sub-Saharan Africa,Central African Republic,0.78
CAN,1996,74055,29622000,Other High Income Countries,Canada,0.0025
CHE,1996,17652.5,7061000,Other High Income Countries,Switzerland,0.0025
CHI,1996,815.828090488518,145000,Other High Income Countries,Channel Islands,0.00562640062405875
CHL,1996,675606.8,14498000,Latin America & Caribbean,Chile,0.0466
CHN,1996,601741334.8,1249982000,East Asia & Pacific,China,0.4814
CIV,1996,4044151.5,14995000,Sub-Saharan Africa,Cote d'Ivoire,0.2697
CMR,1996,6957608.1,13813000,Sub-Saharan Africa,Cameroon,0.5037
COD,1996,37741130.4,42771000,Sub-Saharan Africa,"Congo, Dem. Rep.",0.8824
COG,1996,1441227.4,2879000,Sub-Saharan Africa,"Congo, Rep.",0.5006
COL,1996,6685209.3,38049000,Latin America & Caribbean,Colombia,0.1757
COM,1996,83423.4,489000,Sub-Saharan Africa,Comoros,0.1706
CPV,1996,124368.3,399000,Sub-Saharan Africa,Cabo Verde,0.3117
CRI,1996,295673.4,3597000,Latin America & Caribbean,Costa Rica,0.0822
CUB,1996,1672262.66050381,10961000,Latin America & Caribbean,Cuba,0.152564789754932
CUW,1996,798.948888616342,142000,Other High Income Countries,Curacao,0.00562640062405875
CYM,1996,191.297621217997,34000,Other High Income Countries,Cayman Islands,0.00562640062405875
CYP,1996,785.7,873000,Other High Income Countries,Cyprus,9e-04
CZE,1996,0,10350000,Europe & Central Asia,Czechia,0
DEU,1996,0,81427000,Other High Income Countries,Germany,0
DJI,1996,133358.2,643000,Middle East & North Africa,Djibouti,0.2074
DMA,1996,10832.1000726002,71000,Latin America & Caribbean,Dominica,0.152564789754932
DNK,1996,0,5255000,Other High Income Countries,Denmark,0
DOM,1996,517870.5,8029000,Latin America & Caribbean,Dominican Republic,0.0645
DZA,1996,1547018.6,29411000,Middle East & North Africa,Algeria,0.0526
ECU,1996,2161540,11684000,Latin America & Caribbean,Ecuador,0.185
EGY,1996,1876563.7,64933000,Middle East & North Africa,"Egypt, Arab Rep.",0.0289
ERI,1996,1782802.2221167,3116000,Sub-Saharan Africa,Eritrea,0.57214448720048
ESP,1996,596134.1,40009000,Other High Income Countries,Spain,0.0149
EST,1996,6522.8,1418000,Europe & Central Asia,Estonia,0.0046
ETH,1996,38989060.5,59155000,Sub-Saharan Africa,Ethiopia,0.6591
FIN,1996,0,5137000,Other High Income Countries,Finland,0
FJI,1996,15288,784000,East Asia & Pacific,Fiji,0.0195
FRA,1996,146250,58500000,Other High Income Countries,France,0.0025
FRO,1996,258.814428706702,46000,Other High Income Countries,Faroe Islands,0.00562640062405875
FSM,1996,10333.2,109000,East Asia & Pacific,"Micronesia, Fed. Sts.",0.0948
GAB,1996,86557.8,1114000,Sub-Saharan Africa,Gabon,0.0777
GBR,1996,145392.5,58157000,Other High Income Countries,United Kingdom,0.0025
GEO,1996,334844.2,4946000,Europe & Central Asia,Georgia,0.0677
GHA,1996,9986203.5,17185000,Sub-Saharan Africa,Ghana,0.5811
GIB,1996,168.792018721762,30000,Other High Income Countries,Gibraltar,0.00562640062405875
GIN,1996,3559376.4,8132000,Sub-Saharan Africa,Guinea,0.4377
GMB,1996,824630.4,1096000,Sub-Saharan Africa,"Gambia, The",0.7524
GNB,1996,450271.5,1159000,Sub-Saharan Africa,Guinea-Bissau,0.3885
GNQ,1996,299803.711293052,524000,Sub-Saharan Africa,Equatorial Guinea,0.57214448720048
GRC,1996,162126.9,10881000,Other High Income Countries,Greece,0.0149
GRD,1996,959.5,101000,Latin America & Caribbean,Grenada,0.0095
GRL,1996,315.07843494729,56000,Other High Income Countries,Greenland,0.00562640062405875
GTM,1996,2082357.6,10646000,Latin America & Caribbean,Guatemala,0.1956
GUM,1996,832.707292360695,148000,Other High Income Countries,Guam,0.00562640062405875
GUY,1996,99212.4,762000,Latin America & Caribbean,Guyana,0.1302
HKG,1996,35119.9926953747,6242000,Other High Income Countries,"Hong Kong SAR, China",0.00562640062405875
HND,1996,1675314,5868000,Latin America & Caribbean,Honduras,0.2855
HRV,1996,23790,4575000,Europe & Central Asia,Croatia,0.0052
HTI,1996,5346779.2,7966000,Latin America & Caribbean,Haiti,0.6712
HUN,1996,129162.5,10333000,Europe & Central Asia,Hungary,0.0125
IDN,1996,102516412,199915000,East Asia & Pacific,Indonesia,0.5128
IMN,1996,393.848043684112,70000,Other High Income Countries,Isle of Man,0.00562640062405875
IND,1996,450486558.6,978893000,South Asia,India,0.4602
IRL,1996,8096,3680000,Other High Income Countries,Ireland,0.0022
IRN,1996,2592686.4,61584000,Middle East & North Africa,"Iran, Islamic Rep.",0.0421
IRQ,1996,266828.8,20846000,Middle East & North Africa,Iraq,0.0128
ISL,1996,108,270000,Other High Income Countries,Iceland,4e-04
ISR,1996,13171.2,5488000,Other High Income Countries,Israel,0.0024
ITA,1996,618084,57230000,Other High Income Countries,Italy,0.0108
JAM,1996,65587.2,2562000,Latin America & Caribbean,Jamaica,0.0256
JOR,1996,21693.6,4716000,Middle East & North Africa,Jordan,0.0046
JPN,1996,607939.2,126654000,Other High Income Countries,Japan,0.0048
KAZ,1996,1256187.4,15821000,Europe & Central Asia,Kazakhstan,0.0794
KEN,1996,6975074.4,28148000,Sub-Saharan Africa,Kenya,0.2478
KGZ,1996,1518177,4630000,Europe & Central Asia,Kyrgyz Republic,0.3279
KHM,1996,4942550.49495055,10981000,East Asia & Pacific,Cambodia,0.450100218099494
KIR,1996,11083.7,79000,East Asia & Pacific,Kiribati,0.1403
KNA,1996,247.561627458585,44000,Other High Income Countries,St. Kitts and Nevis,0.00562640062405875
KOR,1996,224214.2,45758000,Other High Income Countries,"Korea, Rep.",0.0049
KWT,1996,9176.65941783982,1631000,Other High Income Countries,Kuwait,0.00562640062405875
LAO,1996,1915880.5,4957000,East Asia & Pacific,Lao PDR,0.3865
LBN,1996,0,3071000,Middle East & North Africa,Lebanon,0
LBR,1996,1785665,2191000,Sub-Saharan Africa,Liberia,0.815
LBY,1996,217638.226292474,5036000,Middle East & North Africa,Libya,0.0432164865552966
LCA,1996,55472.7,149000,Latin America & Caribbean,St. Lucia,0.3723
LIE,1996,174.418419345821,31000,Other High Income Countries,Liechtenstein,0.00562640062405875
LKA,1996,2184430.8,18372000,South Asia,Sri Lanka,0.1189
LSO,1996,998754.3,1787000,Sub-Saharan Africa,Lesotho,0.5589
LTU,1996,0,3604000,Europe & Central Asia,Lithuania,0
LUX,1996,0,414000,Other High Income Countries,Luxembourg,0
LVA,1996,43878.3,2479000,Europe & Central Asia,Latvia,0.0177
MAC,1996,2211.17544525509,393000,Other High Income Countries,"Macao SAR, China",0.00562640062405875
MAR,1996,2010072,27460000,Middle East & North Africa,Morocco,0.0732
MCO,1996,174.418419345821,31000,Other High Income Countries,Monaco,0.00562640062405875
MDA,1996,571605,4314000,Europe & Central Asia,Moldova,0.1325
MDG,1996,9855836.7,13903000,Sub-Saharan Africa,Madagascar,0.7089
MDV,1996,25874.1,259000,South Asia,Maldives,0.0999
MEX,1996,13357905.2,95687000,Latin America & Caribbean,Mexico,0.1396
MHL,1996,1759.5,51000,East Asia & Pacific,Marshall Islands,0.0345
MKD,1996,28243.8,1989000,Europe & Central Asia,North Macedonia,0.0142
MLI,1996,7942770.6,9857000,Sub-Saharan Africa,Mali,0.8058
MLT,1996,2112,384000,Other High Income Countries,Malta,0.0055
MMR,1996,32297337.5,43793000,East Asia & Pacific,Myanmar,0.7375
MNE,1996,2418,620000,Europe & Central Asia,Montenegro,0.0039
MNG,1996,461314.7,2317000,East Asia & Pacific,Mongolia,0.1991
MNP,1996,331.957636819466,59000,Other High Income Countries,Northern Mariana Islands,0.00562640062405875
MOZ,1996,13488294.9,16249000,Sub-Saharan Africa,Mozambique,0.8301
MRT,1996,505287.6,2397000,Sub-Saharan Africa,Mauritania,0.2108
MUS,1996,14846,1142000,Sub-Saharan Africa,Mauritius,0.013
MWI,1996,6045780,10110000,Sub-Saharan Africa,Malawi,0.598
MYS,1996,216547.2,21024000,East Asia & Pacific,Malaysia,0.0103
NAM,1996,908445,1706000,Sub-Saharan Africa,Namibia,0.5325
NCL,1996,1097.14812169146,195000,Other High Income Countries,New Caledonia,0.00562640062405875
NER,1996,8396100,9820000,Sub-Saharan Africa,Niger,0.855
NGA,1996,64524119.1,110733000,Sub-Saharan Africa,Nigeria,0.5827
NIC,1996,907293,4701000,Latin America & Caribbean,Nicaragua,0.193
NLD,1996,91821.7,15563000,Other High Income Countries,Netherlands,0.0059
NOR,1996,10103.9,4393000,Other High Income Countries,Norway,0.0023
NPL,1996,11496884.7,21903000,South Asia,Nepal,0.5249
NZL,1996,20918.9575202504,3718000,Other High Income Countries,New Zealand,0.00562640062405875
OMN,1996,12586.2581960194,2237000,Other High Income Countries,Oman,0.00562640062405875
PAK,1996,31660813.2,125938000,South Asia,Pakistan,0.2514
PAN,1996,412130.4,2796000,Latin America & Caribbean,Panama,0.1474
PER,1996,5086172.1,24441000,Latin America & Caribbean,Peru,0.2081
PHL,1996,14524971.8,71446000,East Asia & Pacific,Philippines,0.2033
PLW,1996,8101.8039257909,18000,East Asia & Pacific,Palau,0.450100218099494
PNG,1996,2643580.8,5022000,East Asia & Pacific,Papua New Guinea,0.5264
POL,1996,1155090,38503000,Europe & Central Asia,Poland,0.03
PRI,1996,20930.2103214985,3720000,Other High Income Countries,Puerto Rico,0.00562640062405875
PRK,1996,9953516.22305222,22114000,East Asia & Pacific,"Korea, Dem. People's Rep.",0.450100218099494
PRT,1996,103968.6,10193000,Other High Income Countries,Portugal,0.0102
PRY,1996,568816,4870000,Latin America & Caribbean,Paraguay,0.1168
PSE,1996,20557.5,2741000,Middle East & North Africa,West Bank and Gaza,0.0075
PYF,1996,1237.80813729292,220000,Other High Income Countries,French Polynesia,0.00562640062405875
QAT,1996,2936.98112575867,522000,Other High Income Countries,Qatar,0.00562640062405875
ROU,1996,399070,22804000,Europe & Central Asia,Romania,0.0175
RUS,1996,6900248.4,148074000,Europe & Central Asia,Russian Federation,0.0466
RWA,1996,4890353.6,6116000,Sub-Saharan Africa,Rwanda,0.7996
SAU,1996,107644.296739492,19132000,Other High Income Countries,Saudi Arabia,0.00562640062405875
SDN,1996,7614259.2,24786000,Sub-Saharan Africa,Sudan,0.3072
SEN,1996,5309018.4,8974000,Sub-Saharan Africa,Senegal,0.5916
SGP,1996,20063.7446253935,3566000,Other High Income Countries,Singapore,0.00562640062405875
SLB,1996,151737,370000,East Asia & Pacific,Solomon Islands,0.4101
SLE,1996,2924860.7,4283000,Sub-Saharan Africa,Sierra Leone,0.6829
SLV,1996,865547.2,5672000,Latin America & Caribbean,El Salvador,0.1526
SMR,1996,146.286416225527,26000,Other High Income Countries,San Marino,0.00562640062405875
SOM,1996,4515936.43747339,7893000,Sub-Saharan Africa,Somalia,0.57214448720048
SRB,1996,31539.2,9856000,Europe & Central Asia,Serbia,0.0032
STP,1996,26161.2,129000,Sub-Saharan Africa,Sao Tome and Principe,0.2028
SUR,1996,5580,450000,Latin America & Caribbean,Suriname,0.0124
SVK,1996,80236.5,5385000,Europe & Central Asia,Slovak Republic,0.0149
SVN,1996,198.9,1989000,Europe & Central Asia,Slovenia,1e-04
SWE,1996,17718,8859000,Other High Income Countries,Sweden,0.002
SWZ,1996,734536,982000,Sub-Saharan Africa,Eswatini,0.748
SXM,1996,174.418419345821,31000,Other High Income Countries,Sint Maarten (Dutch part),0.00562640062405875
SYC,1996,93.6,78000,Sub-Saharan Africa,Seychelles,0.0012
SYR,1996,376252.5,14755000,Middle East & North Africa,Syrian Arab Republic,0.0255
TCA,1996,90.0224099849399,16000,Other High Income Countries,Turks and Caicos Islands,0.00562640062405875
TCD,1996,4714615.1,7241000,Sub-Saharan Africa,Chad,0.6511
TGO,1996,2575614.5,4399000,Sub-Saharan Africa,Togo,0.5855
THA,1996,1858696.8,60152000,East Asia & Pacific,Thailand,0.0309
